gene	pfam	humanog	tf	Spis_alga-hosting_cells	Spis_gastrodermis	Xesp_alga-hosting_cells	Xesp_gastrodermis
Spis_XP_022807233_1	EGF/Lipoxygenase/	arachidonate_5_lipoxygenase	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022786408_1	a_DG1_N2/DAG1/	DAG1.HG1.0:like:DAG1:likeclu:5	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022808863_1	Folate_rec/	folate_receptor_gamma	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022790273_1	E1_DerP2_DerF2/	sterol_recognition.HG1.8:like:NPC2:likeclu:10	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022787216_1	E1_DerP2_DerF2/	sterol_recognition.HG1.7:like:NPC2:likeclu:10	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022802370_1	LIM/LIM/LIM/LIM/	paxillin	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022809945_1	Peptidase_S8/P_proprotein/	proprotein_convertase_subtilisin_kexin_type_5	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022786290_1	Peptidase_S8/P_proprotein/TSP_1/TSP_1/TSP_1/TSP_1/	proprotein_convertase_subtilisin_kexin_type_4	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022781210_1	MBT/MBT/MBT/MBT/SLED/SAM_1/	MBT.HG1.6:L3MBTL2/MBTD1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022802607_1	Ras/	RAS_like_estrogen_regulated_growth_inhibitor	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022786369_1	""	""	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022806564_1	TGFb_propeptide/TGF_beta/	TGF_beta.HG1.23:BMP5/BMP6/BMP7/BMP8A/BMP8B	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022798522_1	Collagen/Collagen/Collagen/Collagen/COLFI/	Collagen.HG2.32:like:COL1A1/COL1A2/COL2A1/COL3A1/COL5A2:likeclu:26	FALSE	TRUE	FALSE	FALSE	TRUE
Spis_XP_022784627_1	FANCI_S1-cap/FANCI_S1/FANCI_HD1/FANCI_S2/FANCI_HD2/FANCI_S3/FANCI_S4/	FA_complementation_group_I	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022794466_1	Usp/	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785483_1	AMPK1_CBM/AMPKBI/	protein_kinase_AMP_activated_non_catalytic_subunit_beta_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022793074_1	PMI_typeI/	mannose_phosphate_isomerase	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022809346_1	AMP-binding/AMP-binding_C/	acyl_CoA_synthetase_long_chain_family_member_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022798669_1	zf-LITAF-like/	lipopolysaccharide_induced_TNF_factor	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022800233_1	Ifi-6-16/	interferon alpha-inducible protein 27-like protein 1	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022802072_1	Sortilin-Vps10/Sortilin_C/PKD/fn3/fn3/fn3/fn3/	fibronectin.HG18.2:like:SORL1:likeclu:4	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022806358_1	Biotin_carb_N/CPSase_L_D2/Biotin_carb_C/Biotin_lipoyl/ACC_central/Carboxyl_trans/	acetyl_CoA_carboxylase_alpha	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022778328_1	Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/	Ldl_recept_b.HG1.16:LRP5/LRP5L/LRP6	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022780639_1	GRAM/	WW_domain_binding_protein_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022786786_1	Ras/	RAB10_member_RAS_oncogene_family	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022783994_1	Ras/	RAB8A_member_RAS_oncogene_family	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022793535_1	""	peroxiredoxin_like_2B	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022783330_1	BTB_2/TLD/	potassium_channel_tetramerization_domain_containing_4	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022804077_1	Metallophos/	acid_phosphatase_5_tartrate_resistant	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022783565_1	DUF1075/	""	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022779418_1	Tis11B_N/zf-CCCH/zf-CCCH/	zf-CCCH.HG2.6:ZFP36L1/ZFP36L2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022804588_1	PTPLA/	3_hydroxyacyl_CoA_dehydratase_2	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022786623_1	ubiquitin/UBA/XPC-binding/UBA/	RAD23_homolog_A_nucleotide_excision_repair_protein	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022810566_1	START/START/	StAR_related_lipid_transfer_domain_containing_10	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022793696_1	Aminotran_1_2/	glutamic_oxaloacetic_transaminase_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022794328_1	BRO1/ALIX_LYPXL_bnd/	programmed_cell_death_6_interacting_protein	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022797679_1	MCC-bdg_PDZ/MCC-bdg_PDZ/	MCC_regulator_of_WNT_signaling_pathway	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022794986_1	TPD52/TPD52/	TPD52_like_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022803027_1	fn3/fn3/fn3/fn3/Y_phosphatase/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022800550_1	Ras/	RAB35_member_RAS_oncogene_family	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022780372_1	SCAMP/	secretory_carrier_membrane_protein_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022806796_1	FERM_f0/FERM_N/FERM_M/Talin_middle/I_LWEQ/VBS/I_LWEQ/	FERM_M.HG3.5:TLN1/TLN2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022788505_1	""	centrosomal_protein_70	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022804692_1	PDZ/	PDZ.HG2.18:SLC9A3R1/SLC9A3R2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022791455_1	DAGAT/	monoacylglycerol_O_acyltransferase_2	FALSE	TRUE	FALSE	FALSE	TRUE
Spis_XP_022795583_1	Glyco_hydr_116N/DUF608/	""	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022800134_1	I-set/I-set/Ig_3/I-set/Ig_3/I-set/I-set/I-set/I-set/I-set/Ig_3/I-set/Ig_3/Ig_3/I-set/fn3/fn3/fn3/fn3/Y_phosphatase/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022787967_1	Sarcoglycan_1/Sarcoglycan_1/	Sarcoglycan.HG1.0:SGCB	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022796319_1	PID_2/	PID.HG1.10:PID1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022777959_1	SAM_1/	SAM.HG5.7:like:L3MBTL3/L3MBTL4/SAMD1/SAMD3/SAMD13/SCMH1/SCML1/SCML2/SCML4/SFMBT1/SFMBT2:likeclu:4/5/10/11/14	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022790445_1	Tetraspanin/	CD151_molecule_Raph_blood_group_	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022803540_1	Bcl-2/	BCL2_like_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022807209_1	Ank_2/Ank_5/Oxysterol_BP/	oxysterol_binding_protein_like_1A	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022800048_1	PH/	pleckstrin_homology_domain_containing_A5	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022806196_1	T-box/T-box/	T-box.TBX15/TBX18/TBX20/TBX22	TRUE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791037_1	IRF-2BP1_2/	interferon_regulatory_factor_2_binding_protein_like	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022793357_1	Ctr/	solute_carrier_family_31_member_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022782247_1	Aldose_epim/	galactose_mutarotase	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022788076_1	ATP-synt_S1/	ATPase_H_transporting_accessory_protein_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022796787_1	V-ATPase_G/	ATPase_H_transporting_V1_subunit_G1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022795065_1	Peptidase_C1/	cathepsin_B	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022784086_1	""	""	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022780595_1	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/	GPCR-rhodopsin.HG57.0:LGR4	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022787335_1	""	""	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022804527_1	Fz/Frizzled/	Frizzled.HG1.23:SMO	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022806209_1	Tropomyosin/	tropomyosin-like	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022797995_1	zf-CCHC_2/zf-3CxxC_2/	zinc_finger_CCHC_type_containing_24	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022804012_1	Laminin_G_2/Laminin_G_2/Laminin_G_2/Laminin_G_2/	Laminin.HG3.10:like:CNTNAP1/CNTNAP2/CNTNAP3/CNTNAP3B/CNTNAP4/CNTNAP5:likeclu:8	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022790253_1	""	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022798332_1	EF-hand_8/	myosin_light_chain_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022796109_1	FERM_N/FERM_M/FERM_C/FA/	FERM_M.HG1.7:EPB41/EPB41L2/EPB41L3	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022794190_1	CRAL_TRIO_2/Spectrin/RhoGEF/	Spectrin.HG4.0:MCF2L	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022800468_1	""	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022807611_1	GDNF/	growth_arrest_specific_1	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022789882_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022789907_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022789905_1	Sugar_tr/Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022780951_1	Transferrin/	melanotransferrin	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022790246_1	Ferritin/	ferritin_heavy_chain_1	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022790259_1	Ferritin/	ferritin_heavy_chain_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022790800_1	S10_plectin/	ribosomal_protein_S10	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022798866_1	CPSase_sm_chain/GATase/CPSase_L_D2/CPSase_L_D3/CPSase_L_D2/MGS/Amidohydro_1/OTCace_N/OTCace/	carbamoyl_phosphate_synthetase_2_aspartate_transcarbamylase_and_dihydroorotase	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022789395_1	Glyco_hydro_79n/	heparanase	FALSE	TRUE	FALSE	FALSE	TRUE
Spis_XP_022782904_1	Aldedh/	aldehyde_dehydrogenase_3_family_member_A2	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022783032_1	Thiolase_N/Thiolase_C/SCP2/	sterol_carrier_protein_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022804717_1	Zip/	solute_carrier_family_39_member_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022804253_1	""	mucin-2-like	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022796857_1	Cystatin/	cystatin_B	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022780292_1	Myosin_N/Myosin_head/IQ/Myosin_tail_1/	Myosin.HG6.1:like:MYH9/MYH10/MYH11/MYH14:likeclu:0	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022787509_1	Actin/	actin_related_protein_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022784236_1	HH_signal/VWA/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Ig_3/Ig_3/EGF/SH2/	HH_signal.HG1.4:like:DHH/IHH/SHH:likeclu:2	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022782295_1	RBD/RhoGEF/RA/RhoGAP/	Rho_GTPase_activating_protein_20	FALSE	TRUE	FALSE	FALSE	FALSE
Spis14464_1	Rdx/	migration_and_invasion_enhancer_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022792479_1	adh_short/	sterol_dehydrogenase.HG7.0:HSD17B12/HSD17B3/HSDL1	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022788717_1	Xan_ur_permease/	solute_carrier_family_23_member_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022796612_1	LBP_BPI_CETP/LBP_BPI_CETP_C/	lipopolysaccharide_binding_protein	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022807749_1	C1_1/SH3_1/SH3_9/	SH3_and_cysteine_rich_domain	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022786012_1	Aminotran_1_2/	glutamic_oxaloacetic_transaminase_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022794224_1	p25-alpha/	tubulin_polymerization_promoting_protein_family_member_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022788269_1	Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/	thymosin_beta_15B	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791437_1	CH/CH/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/	filamin_C	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022785536_1	RA/Myosin_head/Myosin_head/Myosin_head/IQ/IQ/IQ/IQ/C1_1/RhoGAP/	Myosin.HG8.0:MYO9A/MYO9B	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022807565_1	BAR/SH3_9/	SH3_domain_containing_GRB2_like_1_endophilin_A2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022797417_1	FG-GAP/FG-GAP/Integrin_alpha2/	Integrin_alpha.HG1.1:like:ITGA1/ITGA2/ITGA2B/ITGA3/ITGA4/ITGA5/ITGA6/ITGA7/ITGA8/ITGA9/ITGA10/ITGA11/ITGAD/ITGAE/ITGAL/ITGAM/ITGAV/ITGAX:likeclu:0/2/4/5	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785378_1	Ribosomal_L24e/	ribosomal_protein_L24	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022802973_1	ABC2_membrane_3/ABC_tran/ABC2_membrane_3/ABC_tran/	ATP_binding_cassette_subfamily_A_member_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022795859_1	Tetraspanin/Tetraspanin/	CD63_molecule	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022802452_1	ANF_receptor/ANF_receptor/	ANF_receptor.HG9.1:NA	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785648_1	Patatin/	patatin_like_phospholipase_domain_containing_2	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022782832_1	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/PLAT/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/WW/EF-hand_2/EF-hand_3/ZZ/	EF-hand.HG1.5:DMD/DRP2/UTRN	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022786499_1	Bcl-2/	""	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022784394_1	Adap_comp_sub/	adaptor_related_protein_complex_5_subunit_mu_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022781290_1	""	chloride_intracellular_channel_6	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022782444_1	EF-hand_7/CH/CH/CH/	plastin_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022787606_1	SPATA1_C/	spermatogenesis_associated_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022803286_1	Ank_2/Sad1_UNC/MIB_HERC2/BTHB/HECT/	HECT_domain_E3_ubiquitin_protein_ligase_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022784680_1	MA3/MA3/	programmed_cell_death_4	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022784399_1	MFS_1/Laminin_G_3/	Laminin.HG14.1:NA	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785798_1	Pkinase/	Pkinase.HG123.0:CAMKK1/CAMKK2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022794983_1	Pkinase/	Pkinase.HG149.1:TRIB1/TRIB2/TRIB3	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022778561_1	MORN/MORN/	radial spoke head 10 homolog B-like isoform X2	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022794192_1	""	NKD_inhibitor_of_WNT_signaling_pathway_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022784340_1	Peptidase_M10/Hemopexin/Hemopexin/	matrix_metallopeptidase_25	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022790000_1	CH/Calponin/	transgelin_2	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022782201_1	PH_BEACH/Beach/	lysosomal_trafficking_regulator	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022780109_1	GalKase_gal_bdg/GHMP_kinases_N/GHMP_kinases_C/	galactokinase_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022781391_1	TUDOR/TUDOR/TUDOR/TUDOR/	TUDOR.HG1.17:RNF17	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022799086_1	Prominin/Prominin/	prominin_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022785111_1	DUF4772/	zinc_finger_protein_395	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022785667_1	PRAS/	""	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022798179_1	Metallophos/	sphingomyelin_phosphodiesterase_acid_like_3A	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022793534_1	EF-hand_7/	EF_hand_domain_family_member_D2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791957_1	Pkinase/PKK/PKK/	Pkinase.HG114.2:SLK/STK10	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022781072_1	GILT/	IFI30_lysosomal_thiol_reductase	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022793165_1	Drf_GBD/Drf_FH3/Drf_FH1/FH2/	inverted_formin_FH2_and_WH2_domain_containing	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791345_1	Zn_dep_PLPC/FG-GAP/FG-GAP/	glycosylphosphatidylinositol_specific_phospholipase_D1	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022785347_1	Nucleoside_tran/	solute_carrier_family_29_member_1_Augustine_blood_group_	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022782118_1	ATP-synt_C/ATP-synt_C/	ATPase_H_transporting_V0_subunit_b	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022788423_1	PLAC8/	placenta_associated_8	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022783181_1	Avidin/Avidin/	""	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022786482_1	P16-Arc/	actin_related_protein_2_3_complex_subunit_5	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022806770_1	FNIP_N/FNIP_M/FNIP_C/	folliculin_interacting_protein_1	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022806896_1	SHIPPO-rpt/SHIPPO-rpt/	lymphocyte_expansion_molecule	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022791309_1	""	epithelial_splicing_regulatory_protein_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022805785_1	Biotin_carb_N/CPSase_L_D2/Biotin_carb_C/HMGL-like/PYC_OADA/Biotin_lipoyl/	pyruvate_carboxylase	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022804917_1	C2/PLA2_B/PLA2_B/	Synaptotagmin.HG15.0:PLA2G4A	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022792119_1	C2/PLA2_B/PLA2_B/	phospholipase_A2_group_IVA	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022779275_1	IQ/IQ/IQ/	IQ_motif_containing_B1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022802725_1	Porin_3/	voltage_dependent_anion_channel_2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022784625_1	Palm_thioest/	palmitoyl_protein_thioesterase_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022799368_1	CD36/	scavenger_receptor_class_B_member_2	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022798724_1	SLC3A2_N/Alpha-amylase/	solute_carrier_family_3_member_1	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022791610_1	WD40/	zinc_finger_protein_106	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022808520_1	""	""	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022798219_1	LRR_9/	leucine_rich_melanocyte_differentiation_associated	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022798268_1	Glyco_hydro_35/	galactosidase_beta_1	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022808351_1	KH_1/KH_1/SAM_1/	KH.HG14.0:BICC1	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022810401_1	zf-A20/DUF5601/VPS9/	RAB_guanine_nucleotide_exchange_factor_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022788703_1	RA/PH/	Ras_association_RalGDS_AF_6_and_pleckstrin_homology_domains_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022792625_1	Glycohydro_20b2/Glyco_hydro_20/	hexosaminidase_subunit_beta	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022792086_1	Scramblase/	phospholipid_scramblase_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022804435_1	Ras/	Rac_family_small_GTPase_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022784414_1	Ras/Roc/	ras_homolog_family_member_A	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022789586_1	""	procollagen_lysine_2_oxoglutarate_5_dioxygenase_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785263_1	Vitellogenin_N/DUF1943/DUF1081/VWD/	novel_lipoprotein_amino_terminal_region_containing_protein	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022794704_1	GFO_IDH_MocA/GFO_IDH_MocA_C/	dihydrodiol_dehydrogenase	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022806277_1	cNMP_binding/cNMP_binding/	protein_kinase_cAMP_dependent_type_II_regulatory_subunit_alpha	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022782515_1	Methyltransf_23/	methyltransferase_like_2B	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022805068_1	Ndr/	N_myc_downstream_regulated_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022793999_1	KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/	KH.HG6.0:HDLBP	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022783427_1	Gelsolin/VHP/	supervillin	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022790761_1	Gelsolin/Gelsolin/VHP/	supervillin	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022804929_1	""	Niemann-Pick C1 protein-like	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022791447_1	FHA/	sarcolemma_associated_protein	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022804776_1	NAAA-beta/CBAH/	N_acylethanolamine_acid_amidase	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022798110_1	LRR_8/I-set/I-set/I-set/I-set/An_peroxidase/VWC/	peroxidasin	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022780532_1	Phospholip_B/	phospholipase_B_domain_containing_2	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022786533_1	""	""	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022781957_1	A1_Propeptide/Asp/	cathepsin_D	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022780743_1	CH/GAS2/	growth_arrest_specific_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022791332_1	PDZ/PH_17/PH/	syntrophin_beta_1	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022809004_1	Carb_anhydrase/	carbonic_anhydrase_12	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022809005_1	Carb_anhydrase/	carbonic_anhydrase_12	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022792081_1	Carb_anhydrase/	carbonic_anhydrase_12	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022794254_1	Carb_anhydrase/	carbonic_anhydrase_2	FALSE	TRUE	FALSE	FALSE	FALSE
Spis_XP_022791432_1	Profilin/	profilin-like	FALSE	TRUE	TRUE	FALSE	FALSE
