group	gene	pfam	humanog	tf
Spis_neuron_9	Spis_XP_022779337_1	Pkinase_Tyr/	Pkinase.HG6.8:ACVR2A/ACVR2B	FALSE
Spis_neuron_9	Spis_XP_022792459_1	C2/	Synaptotagmin.HG1.9:like:FO681492/SYT1/SYT2/SYT3/SYT4/SYT5/SYT6/SYT7/SYT8/SYT9/SYT10/SYT11/SYT12/SYT13/SYT15/SYT17:likeclu:25/30/31/34/36/38/40/41	FALSE
Spis_neuron_9	Spis_XP_022787339_1	EF1_GNE/	eukaryotic_translation_elongation_factor_1_beta_2	FALSE
Spis_neuron_9	Spis_XP_022785212_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022790447_1	Tetraspanin/	CD151_molecule_Raph_blood_group_	FALSE
Spis_neuron_9	Spis_XP_022787668_1	ShK/CAP/	GLI_pathogenesis_related_2	FALSE
Spis_neuron_9	Spis_XP_022804611_1	Pkinase/	Pkinase.HG21.8:CAMK1/CAMK1D/CAMK1G/CAMKV/PNCK	FALSE
Spis_neuron_9	Spis_XP_022793727_1	R3H/SUZ/	R3H_domain_containing_1	FALSE
Spis_neuron_9	Spis_XP_022790200_1	NDUFB10/	NADH dehydrogenase	FALSE
Spis_neuron_9	Spis_XP_022789096_1	AMP-binding/	acyl_CoA_synthetase_bubblegum_family_member_1	FALSE
Spis_neuron_9	Spis_XP_022794874_1	ABC_tran/ABC_tran_Xtn/ABC_tran/	ATP_binding_cassette_subfamily_F_member_2	FALSE
Spis_neuron_9	Spis_XP_022788094_1	Sec7_N/Sec7/	golgi_brefeldin_A_resistant_guanine_nucleotide_exchange_factor_1	FALSE
Spis_neuron_9	Spis_XP_022792329_1	Pro_isomerase/	peptidylprolyl_isomerase_G	FALSE
Spis_neuron_9	Spis_XP_022803499_1	RRP36/	ribosomal_RNA_processing_36	FALSE
Spis_neuron_9	Spis_XP_022808234_1	DEAD/Helicase_C/	DEAD.HG12.1:DDX39A/DDX39B	FALSE
Spis_neuron_9	Spis_XP_022805506_1	PIN_6/NOB1_Zn_bind/	NIN1_RPN12_binding_protein_1_homolog	FALSE
Spis_neuron_9	Spis_XP_022788779_1	DUF3523/AAA/	ATPase_family_AAA_domain_containing_3A	FALSE
Spis_neuron_9	Spis_XP_022807094_1	PTR2/PTR2/	solute_carrier_family_15_member_2	FALSE
Spis_neuron_9	Spis_XP_022790745_1	PTCB-BRCT/BRCT/	microcephalin_1	FALSE
Spis_neuron_9	Spis_XP_022785315_1	PH_14/EF-hand_like/PI-PLC-X/PI-PLC-Y/C2/	phospholipase_C_beta_1	FALSE
Spis_neuron_9	Spis_XP_022796559_1	BTB_2/Ion_trans/	ion-NaKCa.HG13.7:like:KCND1/KCND2/KCND3:likeclu:1	FALSE
Spis_neuron_9	Spis_XP_022801054_1	ubiquitin/	transmembrane_and_ubiquitin_like_domain_containing_2	FALSE
Spis_neuron_9	Spis_XP_022783395_1	Cation_efflux/	solute_carrier_family_30_member_9	FALSE
Spis_neuron_9	Spis_XP_022790844_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022800941_1	""	""	FALSE
Spis_neuron_9	Spis16544_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022802473_1	7tm_1/	GPCR-rhodopsin.HG2.16:like:GPR19:likeclu:20	FALSE
Spis_neuron_9	Spis_XP_022779025_1	Ank_2/Ank_2/Ion_trans/	ion-NaKCa.HG12.0:NA	FALSE
Spis_neuron_9	Spis_XP_022791711_1	Ank_2/Ank_4/Ion_trans/	ion-NaKCa.HG4.1:TRPA1	FALSE
Spis_neuron_9	Spis_XP_022784057_1	Ank_2/Ank_2/Ank_2/Ank/Ank_4/Ank_2/Ank_2/Ion_trans/	ion-NaKCa.HG4.1:TRPA1	FALSE
Spis_neuron_9	Spis_XP_022783642_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022782946_1	fn3/fn3/	fibronectin.HG33.3:NA	FALSE
Spis_neuron_9	Spis_XP_022803751_1	PALP/	serine_racemase	FALSE
Spis_neuron_9	Spis_XP_022808146_1	RGS/Pkinase/PH/	Pkinase.HG134.1:GRK2/GRK3	FALSE
Spis_neuron_9	Spis_XP_022781891_1	CLN3/	CLN3_lysosomal_endosomal_transmembrane_protein_battenin	FALSE
Spis_neuron_9	Spis_XP_022781889_1	CLN3/	CLN3_lysosomal_endosomal_transmembrane_protein_battenin	FALSE
Spis_neuron_9	Spis_XP_022799801_1	NIF/BRCT/	CTD_phosphatase_subunit_1	FALSE
Spis_neuron_9	Spis_XP_022778500_1	U1snRNP70_N/RRM_1/	RRM.HG14.2:SNRNP70	FALSE
Spis_neuron_9	Spis_XP_022789375_1	DAN/	""	FALSE
Spis_neuron_9	Spis_XP_022800264_1	zf-C3HC4_2/WD40/WD40/WD40/	TNF_receptor_associated_factor_7	FALSE
Spis_neuron_9	Spis_XP_022799040_1	zf-HC5HC2H/PHD/PHD/PHD/zf-HC5HC2H/FYRN/FYRC/SET/	PHD.HG2.5:KMT2C/KMT2D	FALSE
Spis_neuron_9	Spis_XP_022801942_1	PDEase_I_N/PDEase_I/	phosphodiesterase_1C	FALSE
Spis_neuron_9	Spis_XP_022800940_1	Abhydrolase_6/	protein_phosphatase_methylesterase_1	FALSE
Spis_neuron_9	Spis_XP_022792149_1	BRCA2/BRCA2/BRCA2/BRCA2/BRCA2/BRCA2/BRCA2/BRCA-2_helical/BRCA-2_OB1/Tower/BRCA-2_OB3/	BRCA2_DNA_repair_associated	FALSE
Spis_neuron_9	Spis_XP_022796901_1	PWWP/	PWWP.HG1.0:HDGFL1/HDGFL2/HDGFL3/PSIP1	FALSE
Spis_neuron_9	Spis_XP_022799372_1	BTB_2/	potassium_channel_tetramerization_domain_containing_8	FALSE
Spis_neuron_9	Spis_XP_022796605_1	eIF-1a/	eukaryotic_translation_initiation_factor_1A_Y_linked	FALSE
Spis_neuron_9	Spis_XP_022782268_1	S-methyl_trans/Pterin_bind/B12-binding_2/B12-binding/Met_synt_B12/	5_methyltetrahydrofolate_homocysteine_methyltransferase	FALSE
Spis_neuron_9	Spis_XP_022785795_1	RRM_1/RRM_1/	RRM.HG24.0:SRSF1/SRSF9	FALSE
Spis_neuron_9	Spis_XP_022797570_1	EF-hand_5/EF-hand_7/	neurocalcin_delta	FALSE
Spis_neuron_9	Spis_XP_022806152_1	UQ_con/	ubiquitin_conjugating_enzyme_E2_Q_family_like_1	FALSE
Spis_neuron_9	Spis_XP_022789109_1	Ion_trans_N/Ion_trans/cNMP_binding/	ion-NaKCa.HG21.1:HCN1/HCN2/HCN3/HCN4	FALSE
Spis_neuron_9	Spis_XP_022786011_1	HECT/	HECT_domain_E3_ubiquitin_protein_ligase_2	FALSE
Spis_neuron_9	Spis_XP_022807350_1	Acyl-CoA_dh_M/Acyl-CoA_dh_1/ACOX/	acyl_CoA_oxidase_3_pristanoyl	FALSE
Spis_neuron_9	Spis_XP_022781372_1	Ribosomal_L19/	mitochondrial_ribosomal_protein_L19	FALSE
Spis_neuron_9	Spis_XP_022805750_1	TACC_C/	transforming_acidic_coiled_coil_containing_protein_1	FALSE
Spis_neuron_9	Spis_XP_022786034_1	FGAR-AT_N/FGAR-AT_linker/AIRS_C/AIRS_C/GATase_5/	phosphoribosylformylglycinamidine_synthase	FALSE
Spis_neuron_9	Spis_XP_022800262_1	cNMP_binding/cNMP_binding/	protein_kinase_cAMP_dependent_type_I_regulatory_subunit_beta	FALSE
Spis_neuron_9	Spis_XP_022779069_1	""	glutamine_amidotransferase_like_class_1_domain_containing_3B	FALSE
Spis_neuron_9	Spis_XP_022796414_1	Ank_2/	ankyrin_repeat_domain_39	FALSE
Spis_neuron_9	Spis_XP_022787467_1	HIG_1_N/	HIG1_hypoxia_inducible_domain_family_member_1A	FALSE
Spis_neuron_9	Spis_XP_022784228_1	PPR/PPR_2/PPR_2/	ATP5MF_PTCD1_readthrough	FALSE
Spis_neuron_9	Spis_XP_022804302_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_9	FALSE
Spis_neuron_9	Spis_XP_022798407_1	WD40/WD40/WD40/WD40/	autophagy_related_16_like_1	FALSE
Spis_neuron_9	Spis_XP_022782619_1	C2/C2/	Synaptotagmin.HG1.46:like:SYT1/SYT2/SYT3/SYT4/SYT5/SYT6/SYT7/SYT8/SYT9/SYT10/SYT11/SYT12/SYT13/SYT17:likeclu:25/30/31/36/38/40/41	FALSE
Spis_neuron_9	Spis_XP_022796531_1	DEAD/Helicase_C/	DEAD.HG27.0:DDX20	FALSE
Spis_neuron_9	Spis_XP_022795852_1	DPPIV_N/Peptidase_S9/	fibroblast_activation_protein_alpha	FALSE
Spis_neuron_9	Spis_XP_022789058_1	DUF758/	TNF_alpha_induced_protein_8_like_3	FALSE
Spis_neuron_9	Spis_XP_022803846_1	ING/	ING.HG1.2:ING3	FALSE
Spis_neuron_9	Spis_XP_022788027_1	SAM_1/	SAM.HG10.1:SAMD4A/SAMD4B	FALSE
Spis_neuron_9	Spis_XP_022791425_1	""	major_facilitator_superfamily_domain_containing_4A	FALSE
Spis_neuron_9	Spis_XP_022802070_1	Pkinase/	Pkinase.HG144.0:NRBP1/NRBP2	FALSE
Spis_neuron_9	Spis_XP_022789852_1	C2/	Synaptotagmin.HG4.0:like:SYT14/SYT16:likeclu:1	FALSE
Spis_neuron_9	Spis_XP_022794983_1	Pkinase/	Pkinase.HG149.1:TRIB1/TRIB2/TRIB3	FALSE
Spis_neuron_9	Spis_XP_022786830_1	KIND/	spire_type_actin_nucleation_factor_1	FALSE
Spis_neuron_9	Spis_XP_022800466_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_1	FALSE
Spis_neuron_9	Spis_XP_022800173_1	Mito_carr/Mito_carr/Mito_carr/	solute_carrier_family_25_member_44	FALSE
Spis_neuron_9	Spis_XP_022781172_1	zf-C3HC4_2/	ORC_ubiquitin_ligase_1	FALSE
Spis_neuron_9	Spis_XP_022792383_1	Pkinase/	Pkinase.HG39.0:PRKACA/PRKACB/PRKACG	FALSE
Spis_neuron_9	Spis_XP_022809049_1	Pkinase/	Pkinase.HG67.0:PEAK1/PRAG1	FALSE
Spis_neuron_9	Spis_XP_022791993_1	zf-RING_2/	ring_finger_protein_38	FALSE
Spis_neuron_9	Spis_XP_022807367_1	C2/	Synaptotagmin.HG4.1:SYT14/SYT16	FALSE
Spis_neuron_9	Spis_XP_022800767_1	GDI/	GDP_dissociation_inhibitor_1	FALSE
Spis_neuron_9	Spis_XP_022801465_1	YhhN/	transmembrane_protein_86A	FALSE
Spis_neuron_9	Spis_XP_022800456_1	Patched/Patched/	Patched.HG5.1:NA	FALSE
Spis_neuron_9	Spis_XP_022794246_1	FKBP_C/EF-hand_7/	FKBP_prolyl_isomerase_14	FALSE
Spis_neuron_9	Spis_XP_022795837_1	EHD_N/Dynamin_N/DUF5600/EF-hand_4/	EH_domain_containing_3	FALSE
Spis_neuron_9	Spis_XP_022791231_1	L27_1/PDZ/PDZ/PDZ/SH3_1/Guanylate_kin/	Guanylate_kin.HG2.1:DLG1/DLG2/DLG3/DLG4	FALSE
Spis_neuron_9	Spis_XP_022795424_1	Cation_ATPase_C/	PMCA.HG2.0:like:ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2:likeclu:2/3	FALSE
Spis_neuron_9	Spis_XP_022789502_1	Peptidase_C48/	SUMO_specific_peptidase_7	FALSE
Spis_neuron_9	Spis_XP_022798418_1	ARL2_Bind_BART/	cilia_and_flagella_associated_protein_36	FALSE
Spis_neuron_9	Spis_XP_022780313_1	Chromo/CBX7_C/	Chromo.HG1.28:CBX2/CBX4/CBX6/CBX7/CBX8	FALSE
Spis_neuron_9	Spis_XP_022795076_1	""	apical_junction_component_1_homolog	FALSE
Spis_neuron_9	Spis_XP_022804318_1	""	docking_protein_7	FALSE
Spis_neuron_9	Spis_XP_022787696_1	C2/C2/FerI/C2/FerB/C2/C2/C2/C2/Ferlin_C/	Synaptotagmin.HG10.2:FER1L6/OTOF	FALSE
Spis_neuron_9	Spis_XP_022792081_1	Carb_anhydrase/	carbonic_anhydrase_12	FALSE
Spis_neuron_9	Spis_XP_022794186_1	Sel1/	""	FALSE
Spis_neuron_9	Spis_XP_022789275_1	Pkinase/	serine_threonine_kinase_17a	FALSE
Spis_neuron_9	Spis_XP_022780013_1	SPRY/	splA_ryanodine_receptor_domain_and_SOCS_box_containing_3	FALSE
Spis_neuron_9	Spis_XP_022780583_1	Med25_VWA/Med25/	mediator_complex_subunit_25	FALSE
Spis_neuron_9	Spis_XP_022784699_1	""	""	FALSE
Spis_neuron_9	Spis25825_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022795094_1	V_ATPase_I/	ATPase_H_transporting_V0_subunit_a1	FALSE
Spis_neuron_9	Spis_XP_022781136_1	SAM_2/SAM_2/	SAM.HG3.2:SAMD5/SAMSN1/SASH1/SASH3	FALSE
Spis_neuron_9	Spis_XP_022801007_1	tRNA_U5-meth_tr/	tRNA_methyltransferase_2_homolog_A	FALSE
Spis_neuron_9	Spis_XP_022780700_1	ERG4_ERG24/	sterol_reductase.HG1.2:DHCR7/LBR/TM7SF2	FALSE
Spis_neuron_9	Spis_XP_022807908_1	EF-hand_like/PI-PLC-X/PI-PLC-Y/C2/	phospholipase_C_eta_2	FALSE
Spis_neuron_9	Spis_XP_022810237_1	KIAA1430/Annexin/Annexin/Annexin/Annexin/Annexin/Annexin/Annexin/Annexin/Annexin/Annexin/Annexin/	annexin_A6	FALSE
Spis_neuron_9	Spis_XP_022781782_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022787520_1	Fn3_assoc/DZR/DZR/	double_zinc_ribbon_and_ankyrin_repeat_domains_1	FALSE
Spis_neuron_9	Spis_XP_022798013_1	zf-AN1/zf-AN1/	zinc_finger_AN1_type_containing_2B	FALSE
Spis_neuron_9	Spis_XP_022792291_1	Kelch_4/Kelch_4/Kelch_4/Cytochrom_B561/	ferric_chelate_reductase_1	FALSE
Spis_neuron_9	Spis_XP_022790085_1	FCH/	protein_kinase_C_and_casein_kinase_substrate_in_neurons_1	FALSE
Spis_neuron_9	Spis_XP_022792152_1	LIM/LIM/	LIM_domain_only_3	FALSE
Spis_neuron_9	Spis_XP_022790225_1	DWNN/zf-CCHC_2/	RB_binding_protein_6_ubiquitin_ligase	FALSE
Spis_neuron_9	Spis_XP_022798902_1	Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/cEGF/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/	Ldl_recept_b.HG1.27:LDLR/LRP8/VLDLR	FALSE
Spis_neuron_9	Spis_XP_022801257_1	Ank_2/Ank_2/Ank/Ank_2/Ank_2/Ank_2/Ank_2/Ank_2/	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like	FALSE
Spis_neuron_9	Spis_XP_022779063_1	NRBF2_MIT/	nuclear_receptor_binding_factor_2	FALSE
Spis_neuron_9	Spis_XP_022807400_1	CortBP2/	""	FALSE
Spis_neuron_9	Spis_XP_022784095_1	PMM/	phosphomannomutase_2	FALSE
Spis_neuron_9	Spis_XP_022802315_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022783924_1	""	serine/arginine repetitive matrix protein 2-like	FALSE
Spis_neuron_9	Spis_XP_022796401_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022808183_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022779971_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022779200_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022790661_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022784831_1	""	LWamide neuropeptides-like	FALSE
Spis_neuron_9	Spis_XP_022802917_1	FAM53/	family_with_sequence_similarity_53_member_C	FALSE
Spis_neuron_9	Spis_XP_022779039_1	""	abraxas_2_BRISC_complex_subunit	FALSE
Spis_neuron_9	Spis_XP_022783128_1	""	transcription initiation factor IIF subunit alpha-like	FALSE
Spis_neuron_9	Spis_XP_022809913_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022793410_1	Kinesin/	kinesin_family_member_26B	FALSE
Spis_neuron_9	Spis_XP_022801094_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022796735_1	Ripply/	ripply_transcriptional_repressor_1	FALSE
Spis_neuron_9	Spis_XP_022779193_1	JAB/MitMem_reg/	COP9_signalosome_subunit_6	FALSE
Spis_neuron_9	Spis_XP_022794728_1	CTP_transf_1/	CDP_diacylglycerol_synthase_1	FALSE
Spis_neuron_9	Spis_XP_022782873_1	THEG/THEG/THEG/THEG/THEG/	theg_spermatid_protein_like	FALSE
Spis_neuron_9	Spis_XP_022804329_1	PH_RBD/RabGAP-TBC/	TBC1_domain_family_member_16	FALSE
Spis_neuron_9	Spis_XP_022795740_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022782937_1	CDC50/	transmembrane_protein_30A	FALSE
Spis_neuron_9	Spis_XP_022791716_1	Pkinase/	Pkinase.HG104.1:CSNK2A1/CSNK2A2/CSNK2A3	FALSE
Spis_neuron_9	Spis_XP_022780103_1	PCI/RPN5_C/	proteasome_26S_subunit_non_ATPase_12	FALSE
Spis_neuron_9	Spis_XP_022806546_1	IFT57/	intraflagellar_transport_57	FALSE
Spis_neuron_9	Spis_XP_022783398_1	ATP-synt_C/ATP-synt_C/	ATPase_H_transporting_V0_subunit_c	FALSE
Spis_neuron_9	Spis_XP_022777627_1	ATP-grasp_3/	""	FALSE
Spis_neuron_9	Spis_XP_022784529_1	Trypsin_2/	""	FALSE
Spis_neuron_9	Spis_XP_022792862_1	""	""	FALSE
